ID,Email,Password,Nationality,Gender,Name,Surname,Age,Traveler_Type,Dietary_Restrictions
1270,user1270@example.com,abcd1234,Indonesian,female,Felicia,Saputra,56,Educational,"['Halal', 'Lactose-free', 'Vegetarian']"
1271,user1271@example.com,abcd1234,Japanese,female,Yuka,Kato,35,Educational,"['Vegan', 'Halal']"
1272,user1272@example.com,abcd1234,Chinese,female,Li,Xi,24,Educational,['Vegan']
1273,user1273@example.com,abcd1234,German,female,Hannah,Weber,34,Educational,"['Halal', 'Vegetarian', 'Kosher']"
1274,user1274@example.com,abcd1234,Indonesian,female,Puspita,Kurniawan,56,Vacation,['Lactose-free']
1275,user1275@example.com,abcd1234,Dutch,male,Joris,Mulder,53,Vacation,"['Kosher', 'Halal']"
1276,user1276@example.com,abcd1234,Indonesian,male,Bintang,Wijaya,57,Business,"['Gluten-free', 'Vegan', 'Halal']"
1277,user1277@example.com,abcd1234,Indonesian,male,Bayu,Gunawan,21,Business,['Vegetarian']
1278,user1278@example.com,abcd1234,Chinese,female,Hua,Yan,55,Educational,"['Halal', 'Vegetarian']"
1279,user1279@example.com,abcd1234,Indonesian,male,Agus,Nugroho,42,Vacation,"['Halal', 'Kosher']"
1280,user1280@example.com,abcd1234,Dutch,male,Timo,Smit,22,Vacation,['Halal']
1281,user1281@example.com,abcd1234,Japanese,female,Aya,Kimura,47,Educational,['Vegan']
1282,user1282@example.com,abcd1234,German,female,Mia,Schulz,29,Vacation,"['Halal', 'Vegetarian', 'Kosher']"
1283,user1283@example.com,abcd1234,Japanese,female,Rina,Sato,21,Business,"['Halal', 'Vegan', 'Kosher']"
1284,user1284@example.com,abcd1234,Indonesian,female,Kamila,Wijaya,41,Business,"['Halal', 'Vegetarian']"
1285,user1285@example.com,abcd1234,Indonesian,male,Restu,Sunandar,46,Educational,"['Halal', 'Gluten-free']"
1286,user1286@example.com,abcd1234,Japanese,female,Hikari,Nakamura,26,Educational,"['Gluten-free', 'Halal', 'Vegetarian']"
1287,user1287@example.com,abcd1234,Indonesian,female,Puspita,Sitohang,21,Vacation,"['Halal', 'Vegetarian']"
1288,user1288@example.com,abcd1234,Indonesian,male,Restu,Nugroho,41,Educational,"['Halal', 'Vegan', 'Vegetarian']"
1289,user1289@example.com,abcd1234,Indonesian,male,Erick,Gunawan,31,Educational,"['Halal', 'Lactose-free']"
1290,user1290@example.com,abcd1234,Indonesian,female,Marcella,Dewanto,22,Educational,"['Halal', 'Vegetarian']"
1291,user1291@example.com,abcd1234,Indonesian,male,Putra,Sunandar,35,Educational,['Gluten-free']
1292,user1292@example.com,abcd1234,Indonesian,female,Rini,Sasmito,59,Educational,['Vegetarian']
1293,user1293@example.com,abcd1234,Japanese,female,Hina,Yoshida,36,Educational,"['Halal', 'Vegetarian']"
1294,user1294@example.com,abcd1234,Japanese,male,Kenji,Yamamoto,29,Vacation,"['Vegan', 'Vegetarian']"
1295,user1295@example.com,abcd1234,American,male,Harrison,Brown,35,Business,"['Gluten-free', 'Halal', 'Vegetarian']"
1296,user1296@example.com,abcd1234,Indonesian,female,Kamila,Susanto,34,Business,"['Vegetarian', 'Halal', 'Vegan']"
1297,user1297@example.com,abcd1234,Indonesian,female,Natasha,Simatupang,47,Educational,"['Vegan', 'Halal']"
1298,user1298@example.com,abcd1234,Indonesian,female,Bintang,Saputra,41,Educational,"['Halal', 'Vegan', 'Gluten-free']"
1299,user1299@example.com,abcd1234,Japanese,male,Takashi,Ito,28,Educational,['Halal']
1300,user1300@example.com,abcd1234,German,female,Sarah,Wolf,52,Business,['Halal']
1301,user1301@example.com,abcd1234,Indonesian,female,Felicia,Simatupang,40,Educational,['Halal']
1302,user1302@example.com,abcd1234,Chinese,female,Yang,Xi,34,Educational,"['Kosher', 'Halal', 'Vegan']"
1303,user1303@example.com,abcd1234,Indonesian,female,Lestari,Wijaya,18,Educational,['Vegan']
1304,user1304@example.com,abcd1234,Japanese,female,Sakura,Inoue,32,Educational,['Lactose-free']
1305,user1305@example.com,abcd1234,German,male,Luca,Fischer,49,Educational,"['Vegan', 'Vegetarian']"
1306,user1306@example.com,abcd1234,Chinese,female,Yang,Yan,26,Educational,"['Halal', 'Vegetarian', 'Kosher']"
1307,user1307@example.com,abcd1234,German,female,Hannah,Schwarz,32,Educational,"['Halal', 'Vegetarian']"
1308,user1308@example.com,abcd1234,American,female,Kathya,Adams,45,Educational,"['Vegetarian', 'Halal']"
1309,user1309@example.com,abcd1234,Indonesian,female,Angelina,Susanto,41,Vacation,['Halal']
1310,user1310@example.com,abcd1234,American,male,Samuel,Brown,52,Business,"['Halal', 'Vegetarian']"
1311,user1311@example.com,abcd1234,Indonesian,male,Ivan,Sitohang,39,Educational,"['Halal', 'Lactose-free']"
1312,user1312@example.com,abcd1234,Chinese,male,Wente,Xiao,44,Business,['Halal']
1313,user1313@example.com,abcd1234,Japanese,female,Yui,Yamamoto,36,Educational,"['Halal', 'Vegan', 'Vegetarian']"
1314,user1314@example.com,abcd1234,American,female,Ada,Allen,29,Vacation,"['Vegetarian', 'Halal', 'Gluten-free']"
1315,user1315@example.com,abcd1234,Dutch,male,Julian,Mulder,37,Educational,"['Halal', 'Vegan', 'Vegetarian']"
1316,user1316@example.com,abcd1234,Japanese,male,Ryo,Ishida,18,Vacation,"['Halal', 'Vegetarian']"
1317,user1317@example.com,abcd1234,Japanese,male,Yukihiro,Kobayashi,38,Vacation,"['Halal', 'Vegan', 'Vegetarian']"
1318,user1318@example.com,abcd1234,German,female,Anna,Klein,18,Educational,"['Halal', 'Vegetarian', 'Vegan']"
1319,user1319@example.com,abcd1234,Indonesian,female,Vania,Sasmito,27,Vacation,['Halal']
1320,user1320@example.com,abcd1234,Indonesian,male,Putra,Kurniawan,49,Vacation,"['Halal', 'Kosher', 'Vegetarian']"
1321,user1321@example.com,abcd1234,Indonesian,male,Restu,Simatupang,56,Business,"['Halal', 'Vegetarian', 'Lactose-free']"
1322,user1322@example.com,abcd1234,Indonesian,male,Abdul,Sitohang,39,Educational,"['Vegan', 'Halal']"
1323,user1323@example.com,abcd1234,Chinese,female,Fang,Bai,35,Vacation,['Kosher']
1324,user1324@example.com,abcd1234,Indonesian,female,Vania,Susanto,49,Educational,"['Halal', 'Vegetarian']"
1325,user1325@example.com,abcd1234,Chinese,female,Li,Tian,44,Educational,['Halal']
1326,user1326@example.com,abcd1234,Indonesian,male,Abdul,Santoso,45,Educational,"['Halal', 'Kosher', 'Vegan']"
1327,user1327@example.com,abcd1234,Indonesian,male,Yoga,Nugroho,35,Educational,['Vegetarian']
1328,user1328@example.com,abcd1234,German,female,Lina,Wolf,56,Educational,"['Halal', 'Vegetarian']"
1329,user1329@example.com,abcd1234,Japanese,male,Hiroshi,Yamaguchi,46,Vacation,['Halal']
1330,user1330@example.com,abcd1234,Dutch,female,Anna,Bakker,35,Educational,"['Halal', 'Vegetarian']"
1331,user1331@example.com,abcd1234,Japanese,male,Kenta,Kimura,25,Vacation,"['Halal', 'Vegan']"
1332,user1332@example.com,abcd1234,German,male,Tim,Reus,48,Educational,['Halal']
1333,user1333@example.com,abcd1234,Indonesian,male,Adrian,Hutabarat,51,Vacation,['Halal']
1334,user1334@example.com,abcd1234,Chinese,male,Wei,Fu,24,Educational,"['Halal', 'Kosher']"
1335,user1335@example.com,abcd1234,Chinese,female,Mei,Liu,53,Vacation,"['Halal', 'Vegan']"
1336,user1336@example.com,abcd1234,Japanese,male,Haruki,Matsumoto,35,Vacation,"['Halal', 'Vegetarian', 'Lactose-free']"
1337,user1337@example.com,abcd1234,Indonesian,female,Kamila,Hutabarat,55,Educational,['Kosher']
1338,user1338@example.com,abcd1234,Japanese,female,Akari,Hayashi,26,Educational,"['Halal', 'Vegetarian']"
1339,user1339@example.com,abcd1234,Indonesian,female,Jennifer,Gunawan,26,Business,['Kosher']
1340,user1340@example.com,abcd1234,Indonesian,male,Bambang,Saputra,25,Educational,"['Halal', 'Vegan', 'Kosher']"
1341,user1341@example.com,abcd1234,Indonesian,female,Vania,Sitohang,52,Educational,"['Vegan', 'Halal']"
1342,user1342@example.com,abcd1234,Dutch,female,Isa,Veenstra,35,Educational,"['Vegetarian', 'Halal', 'Gluten-free']"
1343,user1343@example.com,abcd1234,Chinese,female,Fang,Fu,22,Educational,"['Halal', 'Vegan', 'Lactose-free']"
1344,user1344@example.com,abcd1234,German,male,Maximilian,Weber,31,Vacation,['Halal']
1345,user1345@example.com,abcd1234,German,male,Tobias,Schulz,45,Vacation,"['Halal', 'Gluten-free', 'Vegetarian']"
1346,user1346@example.com,abcd1234,Indonesian,female,Kamila,Sasmito,47,Educational,['Halal']
1347,user1347@example.com,abcd1234,Indonesian,male,Chandra,Gunawan,21,Educational,"['Halal', 'Vegan']"
1348,user1348@example.com,abcd1234,Indonesian,female,Jennifer,Santoso,56,Vacation,"['Halal', 'Vegetarian', 'Vegan']"
1349,user1349@example.com,abcd1234,Chinese,female,Li,Guan,37,Vacation,"['Halal', 'Vegetarian']"
1350,user1350@example.com,abcd1234,Indonesian,male,Restu,Santoso,42,Educational,"['Halal', 'Vegetarian', 'Vegan']"
1351,user1351@example.com,abcd1234,Chinese,female,Jing,Ma,45,Vacation,"['Vegetarian', 'Halal', 'Lactose-free']"
1352,user1352@example.com,abcd1234,Japanese,male,Riku,Kato,29,Vacation,"['Kosher', 'Halal']"
1353,user1353@example.com,abcd1234,Indonesian,male,Ivan,Saputra,19,Vacation,"['Lactose-free', 'Halal']"
1354,user1354@example.com,abcd1234,German,female,Leonie,Meyer,31,Vacation,"['Kosher', 'Halal', 'Lactose-free']"
1355,user1355@example.com,abcd1234,Dutch,male,Ruben,Mol,39,Vacation,"['Halal', 'Vegetarian']"
1356,user1356@example.com,abcd1234,Chinese,male,Haoran,Guan,48,Educational,"['Halal', 'Vegan', 'Vegetarian']"
1357,user1357@example.com,abcd1234,Chinese,female,Yang,Yang,40,Vacation,"['Halal', 'Vegetarian']"
1358,user1358@example.com,abcd1234,Indonesian,female,Lestari,Sitohang,37,Vacation,"['Vegetarian', 'Kosher']"
1359,user1359@example.com,abcd1234,Indonesian,male,Ahmad,Nugroho,55,Vacation,"['Halal', 'Gluten-free']"
1360,user1360@example.com,abcd1234,Japanese,male,Takashi,Sato,21,Vacation,"['Halal', 'Vegan', 'Vegetarian']"
1361,user1361@example.com,abcd1234,Chinese,female,Mei,Li,32,Vacation,['Halal']
1362,user1362@example.com,abcd1234,Indonesian,male,Bayu,Simatupang,41,Vacation,"['Halal', 'Vegan']"
1363,user1363@example.com,abcd1234,Japanese,male,Yukihiro,Inoue,42,Educational,"['Kosher', 'Halal', 'Gluten-free']"
1364,user1364@example.com,abcd1234,Japanese,male,Kenji,Suzuki,18,Business,"['Vegan', 'Halal']"
1365,user1365@example.com,abcd1234,German,male,Julian,Schneider,24,Business,['Halal']
1366,user1366@example.com,abcd1234,Indonesian,male,Ahmad,Santoso,48,Business,"['Halal', 'Kosher']"
1367,user1367@example.com,abcd1234,German,male,Adrian,Schneider,29,Educational,"['Halal', 'Vegan']"
1368,user1368@example.com,abcd1234,Chinese,male,Wei,Xi,59,Educational,['Halal']
1369,user1369@example.com,abcd1234,Indonesian,female,Mega,Gunawan,22,Business,['Lactose-free']
1370,user1370@example.com,abcd1234,Indonesian,female,Siti,Saputra,59,Educational,['Halal']
1371,user1371@example.com,abcd1234,Chinese,female,Hua,Chen,55,Business,"['Halal', 'Vegan']"
1372,user1372@example.com,abcd1234,Indonesian,female,Puspita,Santoso,29,Educational,"['Halal', 'Vegetarian', 'Lactose-free']"
1373,user1373@example.com,abcd1234,Chinese,female,Jing,Ye,56,Vacation,"['Gluten-free', 'Lactose-free', 'Halal']"
1374,user1374@example.com,abcd1234,Dutch,male,Lars,Vermeulen,35,Educational,['Halal']
1375,user1375@example.com,abcd1234,Indonesian,male,Budi,Susanto,19,Educational,['Halal']
1376,user1376@example.com,abcd1234,Chinese,male,Fu,Zhang,27,Vacation,['Gluten-free']
1377,user1377@example.com,abcd1234,Indonesian,male,Ahmad,Sunandar,32,Educational,"['Halal', 'Vegetarian', 'Kosher']"
1378,user1378@example.com,abcd1234,Japanese,female,Miyu,Hayashi,47,Educational,"['Gluten-free', 'Halal', 'Vegetarian']"
1379,user1379@example.com,abcd1234,Indonesian,male,Faisal,Nugroho,34,Vacation,"['Halal', 'Vegetarian', 'Lactose-free']"
1380,user1380@example.com,abcd1234,Japanese,male,Naoki,Shimizu,21,Business,"['Halal', 'Gluten-free']"
1381,user1381@example.com,abcd1234,Indonesian,female,Felicia,Nugroho,24,Business,['Halal']
1382,user1382@example.com,abcd1234,Indonesian,male,Kevin,Sitohang,58,Educational,"['Halal', 'Vegetarian']"
1383,user1383@example.com,abcd1234,Chinese,male,Chenxiao,Xi,48,Educational,['Halal']
1384,user1384@example.com,abcd1234,Indonesian,female,Natasha,Sitohang,56,Vacation,"['Halal', 'Vegetarian', 'Lactose-free']"
1385,user1385@example.com,abcd1234,Japanese,male,Kaito,Yamaguchi,51,Educational,"['Halal', 'Vegetarian']"
1386,user1386@example.com,abcd1234,Indonesian,male,Putra,Susanto,23,Educational,['Halal']
1387,user1387@example.com,abcd1234,German,male,Noah,Braun,55,Educational,['Vegan']
1388,user1388@example.com,abcd1234,Indonesian,male,Cahya,Simatupang,51,Educational,"['Gluten-free', 'Halal', 'Kosher']"
1389,user1389@example.com,abcd1234,Chinese,male,Mingze,Gu,32,Educational,"['Vegetarian', 'Kosher']"
1390,user1390@example.com,abcd1234,Dutch,female,Floor,Bakker,31,Vacation,"['Kosher', 'Halal']"
1391,user1391@example.com,abcd1234,Indonesian,female,Natasha,Dewanto,23,Vacation,"['Vegetarian', 'Halal']"
1392,user1392@example.com,abcd1234,Indonesian,female,Felicia,Sitohang,54,Educational,['Vegan']
1393,user1393@example.com,abcd1234,Indonesian,female,Cindy,Sitohang,49,Vacation,"['Halal', 'Vegan', 'Gluten-free']"
1394,user1394@example.com,abcd1234,Japanese,female,Asuka,Tanaka,20,Educational,['Kosher']
1395,user1395@example.com,abcd1234,Indonesian,female,Irma,Wulandari,20,Business,"['Halal', 'Kosher', 'Vegetarian']"
1396,user1396@example.com,abcd1234,American,male,Howard,Barnes,39,Business,"['Halal', 'Vegetarian']"
1397,user1397@example.com,abcd1234,Indonesian,female,Dewi,Sasmito,39,Educational,"['Halal', 'Vegetarian', 'Lactose-free']"
1398,user1398@example.com,abcd1234,Indonesian,female,Vania,Hutabarat,27,Educational,['Lactose-free']
1399,user1399@example.com,abcd1234,Japanese,male,Haruki,Inoue,20,Vacation,"['Vegan', 'Halal']"
1400,user1400@example.com,abcd1234,German,male,Philipp,Meyer,29,Educational,['Halal']
1401,user1401@example.com,abcd1234,Indonesian,female,Angelina,Susanto,46,Educational,"['Halal', 'Vegan', 'Gluten-free']"
1402,user1402@example.com,abcd1234,Indonesian,male,Joko,Nugroho,34,Educational,"['Gluten-free', 'Kosher']"
1403,user1403@example.com,abcd1234,Indonesian,female,Cindy,Hutabarat,24,Business,"['Halal', 'Lactose-free', 'Kosher']"
1404,user1404@example.com,abcd1234,German,male,Daniel,Hoffmann,30,Educational,"['Halal', 'Vegetarian']"
1405,user1405@example.com,abcd1234,Japanese,female,Mio,Suzuki,19,Educational,"['Halal', 'Vegetarian']"
1406,user1406@example.com,abcd1234,Dutch,male,Thijs,Vos,21,Vacation,"['Halal', 'Vegan', 'Vegetarian']"
1407,user1407@example.com,abcd1234,American,male,Thomas,Cooper,27,Educational,"['Halal', 'Gluten-free', 'Kosher']"
1408,user1408@example.com,abcd1234,American,female,Hannah,Brown,56,Educational,"['Halal', 'Vegetarian']"
1409,user1409@example.com,abcd1234,Japanese,female,Akari,Shimizu,41,Educational,"['Halal', 'Kosher', 'Vegan']"
1410,user1410@example.com,abcd1234,Chinese,female,Jing,Ye,34,Educational,['Vegetarian']
1411,user1411@example.com,abcd1234,Indonesian,female,Lestari,Herlambang,23,Vacation,['Vegetarian']
1412,user1412@example.com,abcd1234,Indonesian,female,Natasha,Santoso,36,Vacation,"['Vegan', 'Halal']"
1413,user1413@example.com,abcd1234,Indonesian,male,Erick,Dewanto,22,Educational,"['Halal', 'Vegan', 'Vegetarian']"
1414,user1414@example.com,abcd1234,Indonesian,female,Fitri,Saputra,49,Educational,['Gluten-free']
1415,user1415@example.com,abcd1234,Japanese,female,Akari,Sasaki,27,Educational,"['Halal', 'Vegetarian']"
1416,user1416@example.com,abcd1234,Chinese,male,Yong,Yang,26,Educational,"['Halal', 'Vegetarian', 'Vegan']"
1417,user1417@example.com,abcd1234,Indonesian,male,Joko,Gunawan,44,Vacation,['Lactose-free']
1418,user1418@example.com,abcd1234,Indonesian,female,Puspita,Simatupang,30,Business,"['Lactose-free', 'Halal']"
1419,user1419@example.com,abcd1234,Dutch,male,Joris,de Boer,36,Vacation,"['Vegetarian', 'Halal']"
1420,user1420@example.com,abcd1234,Chinese,male,Hao,Tian,38,Business,['Halal']
1421,user1421@example.com,abcd1234,Indonesian,female,Valerie,Wulandari,41,Educational,['Halal']
1422,user1422@example.com,abcd1234,Japanese,male,Takahiro,Shimizu,55,Vacation,"['Halal', 'Gluten-free']"
1423,user1423@example.com,abcd1234,Indonesian,male,Rizky,Dewanto,21,Educational,['Gluten-free']
1424,user1424@example.com,abcd1234,Indonesian,female,Mega,Hutabarat,41,Vacation,"['Halal', 'Vegan', 'Gluten-free']"
1425,user1425@example.com,abcd1234,Chinese,female,Hua,Liu,52,Educational,['Halal']
1426,user1426@example.com,abcd1234,Chinese,male,Fu,Zhao,20,Educational,"['Halal', 'Lactose-free', 'Vegetarian']"
1427,user1427@example.com,abcd1234,Indonesian,male,Budi,Santoso,21,Business,"['Kosher', 'Halal']"
1428,user1428@example.com,abcd1234,Chinese,female,Xiang,Zhao,54,Business,['Vegetarian']
1429,user1429@example.com,abcd1234,Japanese,male,Kenta,Watanabe,57,Vacation,['Halal']
1430,user1430@example.com,abcd1234,Chinese,male,Yize,Mao,52,Educational,"['Halal', 'Vegan', 'Lactose-free']"
1431,user1431@example.com,abcd1234,Dutch,male,Joris,Meijer,48,Business,"['Vegan', 'Halal', 'Vegetarian']"
1432,user1432@example.com,abcd1234,Japanese,female,Erika,Kobayashi,42,Educational,"['Halal', 'Lactose-free']"
1433,user1433@example.com,abcd1234,Dutch,male,Jasper,Vos,57,Educational,"['Halal', 'Vegetarian']"
1434,user1434@example.com,abcd1234,Japanese,male,Yuta,Sato,30,Educational,"['Halal', 'Vegetarian']"
1435,user1435@example.com,abcd1234,Indonesian,female,Christine,Sitohang,21,Vacation,"['Vegan', 'Halal', 'Vegetarian']"
1436,user1436@example.com,abcd1234,Indonesian,male,Yoga,Hutabarat,31,Educational,['Halal']
1437,user1437@example.com,abcd1234,Indonesian,male,Abdul,Wulandari,30,Business,['Halal']
1438,user1438@example.com,abcd1234,German,female,Julia,Neumann,44,Vacation,"['Halal', 'Vegan', 'Lactose-free']"
1439,user1439@example.com,abcd1234,Indonesian,female,Siti,Kurniawan,23,Educational,['Vegan']
1440,user1440@example.com,abcd1234,Japanese,female,Miyu,Shibata,34,Educational,"['Vegetarian', 'Halal']"
1441,user1441@example.com,abcd1234,Chinese,female,Yang,Ye,53,Vacation,['Vegan']
1442,user1442@example.com,abcd1234,Indonesian,male,Ivan,Wulandari,57,Vacation,['Halal']
1443,user1443@example.com,abcd1234,Japanese,male,Yuta,Yamada,52,Vacation,"['Halal', 'Kosher', 'Vegetarian']"
1444,user1444@example.com,abcd1234,Indonesian,female,Christine,Gunawan,34,Educational,"['Halal', 'Kosher']"
1445,user1445@example.com,abcd1234,Chinese,female,Yang,Guan,58,Vacation,['Vegan']
1446,user1446@example.com,abcd1234,Indonesian,male,Bambang,Wijaya,19,Educational,"['Halal', 'Lactose-free', 'Vegetarian']"
1447,user1447@example.com,abcd1234,Japanese,female,Haruka,Yamamoto,30,Educational,['Lactose-free']
1448,user1448@example.com,abcd1234,American,male,Thomas,Jackson,19,Educational,"['Vegetarian', 'Vegan']"
1449,user1449@example.com,abcd1234,Chinese,female,Hua,Guan,45,Vacation,"['Halal', 'Vegan']"
1450,user1450@example.com,abcd1234,Japanese,male,Takahiro,Yamada,43,Educational,"['Vegetarian', 'Halal', 'Vegan']"
1451,user1451@example.com,abcd1234,Dutch,female,Sanne,Smit,39,Educational,['Vegetarian']
1452,user1452@example.com,abcd1234,Japanese,female,Mai,Watanabe,20,Educational,['Gluten-free']
1453,user1453@example.com,abcd1234,Chinese,male,Haoran,Li,52,Vacation,"['Halal', 'Lactose-free']"
1454,user1454@example.com,abcd1234,Japanese,female,Ayaka,Yamada,29,Business,"['Halal', 'Vegan', 'Vegetarian']"
1455,user1455@example.com,abcd1234,Indonesian,male,Chandra,Sitohang,41,Business,['Lactose-free']
1456,user1456@example.com,abcd1234,Chinese,male,Yong,Xi,22,Educational,"['Vegetarian', 'Vegan']"
1457,user1457@example.com,abcd1234,Japanese,male,Naoki,Tanaka,37,Educational,['Halal']
1458,user1458@example.com,abcd1234,Japanese,male,Satoshi,Shimizu,56,Educational,"['Halal', 'Lactose-free']"
1459,user1459@example.com,abcd1234,Indonesian,male,Budi,Nugroho,56,Vacation,"['Halal', 'Gluten-free']"
1460,user1460@example.com,abcd1234,Japanese,female,Mana,Kimura,30,Vacation,"['Halal', 'Lactose-free', 'Vegetarian']"
1461,user1461@example.com,abcd1234,Indonesian,female,Bintang,Kurniawan,58,Vacation,"['Halal', 'Vegan', 'Lactose-free']"
1462,user1462@example.com,abcd1234,Japanese,male,Kazuki,Ishida,29,Vacation,"['Halal', 'Lactose-free']"
1463,user1463@example.com,abcd1234,Indonesian,female,Rizky,Kurniawan,30,Business,['Halal']
1464,user1464@example.com,abcd1234,Japanese,male,Satoshi,Yamada,27,Educational,"['Halal', 'Vegetarian']"
1465,user1465@example.com,abcd1234,Chinese,female,Xinyi,Yang,50,Educational,"['Halal', 'Vegan']"
1466,user1466@example.com,abcd1234,Indonesian,female,Putri,Saputra,57,Educational,"['Vegetarian', 'Vegan']"
1467,user1467@example.com,abcd1234,Chinese,female,Yang,Gu,33,Vacation,['Gluten-free']
1468,user1468@example.com,abcd1234,Indonesian,female,Natasha,Dewanto,52,Vacation,"['Halal', 'Vegan']"
1469,user1469@example.com,abcd1234,Chinese,male,Chenxiao,Yan,20,Vacation,"['Halal', 'Vegetarian']"
1470,user1470@example.com,abcd1234,German,male,Lukas,Meyer,22,Educational,['Halal']
1471,user1471@example.com,abcd1234,Japanese,female,Nao,Hayashi,43,Business,"['Halal', 'Gluten-free', 'Lactose-free']"
1472,user1472@example.com,abcd1234,German,female,Isabella,Zimmermann,28,Educational,['Kosher']
1473,user1473@example.com,abcd1234,Chinese,male,Yize,Ma,24,Vacation,"['Halal', 'Vegan', 'Vegetarian']"
1474,user1474@example.com,abcd1234,Indonesian,female,Natasha,Saputra,27,Educational,"['Gluten-free', 'Kosher', 'Vegetarian']"
1475,user1475@example.com,abcd1234,Indonesian,male,Joko,Herlambang,59,Educational,['Halal']
1476,user1476@example.com,abcd1234,Japanese,male,Kenta,Ishida,51,Vacation,"['Halal', 'Vegan']"
1477,user1477@example.com,abcd1234,American,male,Harrison,Davis,20,Educational,"['Halal', 'Vegan', 'Lactose-free']"
1478,user1478@example.com,abcd1234,German,female,Paula,Fischer,25,Vacation,['Lactose-free']
1479,user1479@example.com,abcd1234,German,male,Lukas,Schulz,48,Educational,"['Halal', 'Kosher']"
1480,user1480@example.com,abcd1234,Indonesian,female,Felicia,Wulandari,28,Vacation,"['Halal', 'Vegetarian', 'Vegan']"
1481,user1481@example.com,abcd1234,American,male,Stephen,Green,24,Vacation,['Lactose-free']
1482,user1482@example.com,abcd1234,Indonesian,female,Kamila,Sitohang,19,Educational,['Halal']
1483,user1483@example.com,abcd1234,Japanese,female,Nao,Yamamoto,23,Educational,['Halal']
1484,user1484@example.com,abcd1234,Indonesian,female,Felicia,Saputra,58,Vacation,"['Vegetarian', 'Halal']"
1485,user1485@example.com,abcd1234,Indonesian,male,Ivan,Dewanto,49,Educational,['Vegetarian']
1486,user1486@example.com,abcd1234,Indonesian,male,Bambang,Sasmito,37,Vacation,"['Vegan', 'Halal']"
1487,user1487@example.com,abcd1234,Indonesian,female,Kesya,Herlambang,51,Vacation,['Halal']
1488,user1488@example.com,abcd1234,Japanese,female,Yui,Matsumoto,33,Educational,"['Lactose-free', 'Halal', 'Vegetarian']"
1489,user1489@example.com,abcd1234,Indonesian,female,Puspita,Wijaya,42,Vacation,"['Halal', 'Vegetarian']"
1490,user1490@example.com,abcd1234,Indonesian,male,Chandra,Wijaya,29,Vacation,"['Kosher', 'Lactose-free']"
1491,user1491@example.com,abcd1234,Indonesian,male,Ivan,Saputra,24,Educational,"['Halal', 'Vegetarian']"
1492,user1492@example.com,abcd1234,Indonesian,male,Faisal,Simatupang,56,Business,"['Halal', 'Vegetarian', 'Vegan']"
1493,user1493@example.com,abcd1234,Indonesian,male,Rizky,Herlambang,34,Educational,['Vegetarian']
1494,user1494@example.com,abcd1234,Indonesian,female,Rizky,Dewanto,28,Vacation,"['Vegetarian', 'Halal']"
1495,user1495@example.com,abcd1234,Japanese,female,Erika,Takahashi,23,Business,"['Vegetarian', 'Halal']"
1496,user1496@example.com,abcd1234,Japanese,male,Kaito,Ito,40,Vacation,"['Gluten-free', 'Halal']"
1497,user1497@example.com,abcd1234,Japanese,male,Hiroshi,Yamada,44,Educational,"['Vegetarian', 'Halal', 'Lactose-free']"
1498,user1498@example.com,abcd1234,Dutch,female,Femke,Veenstra,23,Educational,"['Halal', 'Vegan', 'Vegetarian']"
1499,user1499@example.com,abcd1234,Indonesian,male,Bambang,Gunawan,55,Business,['Halal']
1500,user1500@example.com,abcd1234,Chinese,male,Yize,Liu,19,Business,"['Vegetarian', 'Halal', 'Gluten-free']"
